195.27	-211.765
195.55	-115.789
195.82	7.292
196.09	-84.615
196.36	-58.824
196.63	32.258
196.90	82.759
197.17	-12.000
197.44	-433.333
197.71	205.000
197.98	0.000
198.25	240.000
198.52	336.842
198.79	353.846
199.06	252.941
199.33	1125.000
199.60	-412.500
199.87	32.979
200.14	7.385
200.42	6.402
200.69	8.072
200.96	7.317
201.23	11.677
201.50	19.919
201.77	15.278
202.04	6.043
202.31	14.951
202.58	2.371
202.85	7.769
203.12	8.766
203.39	10.517
203.66	12.105
203.93	13.345
204.20	2.422
204.47	0.000
204.74	3.894
205.01	5.387
205.28	6.830
205.55	7.178
205.82	12.908
206.09	4.897
206.36	7.704
206.63	9.385
206.90	3.420
207.17	3.616
207.45	8.640
207.72	14.545
207.99	10.193
208.26	7.532
208.53	4.781
208.80	4.394
209.07	1.693
209.34	3.053
209.61	4.005
209.88	5.161
210.15	6.950
210.42	1.289
210.69	0.517
210.96	6.314
211.23	5.582
211.50	8.215
211.77	5.486
212.04	6.332
212.31	5.930
212.58	1.798
212.85	1.954
213.12	5.614
213.39	7.478
213.66	4.132
213.93	5.503
214.20	4.907
214.47	6.963
214.74	7.890
215.01	10.561
215.28	6.988
215.55	6.744
215.82	7.294
216.09	3.940
216.36	3.775
216.63	7.042
216.90	4.015
217.17	3.176
217.44	3.795
217.71	5.565
217.98	1.285
218.25	-0.437
218.52	5.366
218.79	7.380
219.06	7.948
219.33	5.174
219.60	3.389
219.87	3.866
220.14	4.257
220.41	6.817
220.68	5.886
220.95	5.055
221.22	5.387
221.49	4.726
221.76	4.040
222.03	4.450
222.30	2.218
222.57	3.426
222.84	4.258
223.11	5.465
223.38	2.842
223.65	2.301
223.92	0.971
224.19	4.691
224.46	4.430
224.73	4.082
225.00	3.032
225.27	3.564
225.54	3.700
225.81	2.737
226.08	3.363
226.35	4.825
226.62	2.886
226.89	2.594
227.16	3.517
227.43	1.576
227.70	3.501
227.97	2.428
228.24	3.563
228.51	4.050
228.78	2.433
229.05	3.583
229.32	3.504
229.58	3.021
229.85	5.117
230.12	4.909
230.39	4.136
230.66	3.630
230.93	3.102
231.20	3.766
231.47	3.828
231.74	5.030
232.01	4.206
232.28	2.476
232.55	1.535
232.82	3.038
233.09	2.828
233.36	2.154
233.63	2.709
233.90	3.281
234.17	3.536
234.44	1.866
234.71	2.382
234.98	2.638
235.25	2.813
235.52	2.718
235.79	2.837
236.06	2.809
236.32	1.703
236.59	2.087
236.86	3.310
237.13	3.784
237.40	4.689
237.67	2.954
237.94	3.352
238.21	2.999
238.48	2.340
238.75	2.109
239.02	2.481
239.29	3.798
239.56	4.069
239.83	3.953
240.10	4.003
240.37	2.774
240.64	2.527
240.91	2.032
241.17	3.106
241.44	3.779
241.71	3.244
241.98	3.039
242.25	2.623
242.52	3.161
242.79	4.162
243.06	3.029
243.33	2.783
243.60	3.678
243.87	2.989
244.14	2.617
244.41	1.803
244.68	3.292
244.95	3.151
245.21	3.418
245.48	3.320
245.75	1.830
246.02	1.976
246.29	1.937
246.56	1.232
246.83	2.210
247.10	1.590
247.37	1.810
247.64	2.124
247.91	3.269
248.18	4.303
248.45	5.171
248.71	3.768
248.98	3.243
249.25	3.209
249.52	2.944
249.79	2.949
250.06	3.455
250.33	3.504
250.60	2.976
250.87	2.802
251.14	2.646
251.41	3.058
251.68	3.867
251.94	3.297
252.21	3.080
252.48	3.579
252.75	3.673
253.02	3.193
253.29	3.156
253.56	2.508
253.83	3.216
254.10	2.925
254.37	3.470
254.63	3.510
254.90	3.923
255.17	3.197
255.44	2.264
255.71	2.532
255.98	2.235
256.25	2.390
256.52	3.517
256.79	3.969
257.06	3.188
257.32	2.256
257.59	3.563
257.86	3.822
258.13	3.271
258.40	3.288
258.67	3.049
258.94	3.075
259.21	3.609
259.48	3.932
259.74	3.001
260.01	2.719
260.28	2.625
260.55	2.412
260.82	3.053
261.09	3.841
261.36	3.721
261.63	3.679
261.89	4.332
262.16	3.910
262.43	3.442
262.70	3.146
262.97	3.472
263.24	3.864
263.51	3.895
263.78	4.036
264.05	3.453
264.31	3.741
264.58	3.180
264.85	3.938
265.12	4.803
265.39	4.393
265.66	4.075
265.93	4.232
266.19	3.899
266.46	4.743
266.73	5.441
267.00	4.893
267.27	4.741
267.54	3.999
267.81	5.063
268.08	5.310
268.34	4.883
268.61	4.405
268.88	4.355
269.15	4.340
269.42	3.590
269.69	3.800
269.96	3.886
270.22	4.413
270.49	4.275
270.76	4.320
271.03	3.691
271.30	3.849
271.57	4.447
271.84	3.176
272.10	3.325
272.37	4.342
272.64	4.703
272.91	4.119
273.18	3.959
273.45	3.203
273.72	3.554
273.98	4.080
274.25	3.779
274.52	3.715
274.79	5.057
275.06	4.880
275.33	3.817
275.59	4.887
275.86	4.986
276.13	4.997
276.40	4.067
276.67	4.677
276.94	4.517
277.20	4.209
277.47	3.504
277.74	4.144
278.01	5.217
278.28	5.260
278.55	5.022
278.81	4.621
279.08	4.773
279.35	5.217
279.62	4.594
279.89	4.982
280.16	5.451
280.42	5.002
280.69	4.224
280.96	5.024
281.23	5.497
281.50	4.178
281.77	4.529
282.03	4.914
282.30	4.583
282.57	4.605
282.84	5.076
283.11	5.092
283.38	5.103
283.64	5.058
283.91	4.223
284.18	4.908
284.45	5.495
284.72	5.252
284.98	5.500
285.25	5.387
285.52	4.747
285.79	4.516
